Date,Equal_Weight_Equity,MVP_Equity,Risk_Parity_Equity,LSTM_Equity,Equal_Weight_Returns,MVP_Returns,Risk_Parity_Returns,LSTM_Returns
2023-04-01,1.0454845057797775,1.047031603199214,1.0459820878442636,1.0538823938527653,-0.005369117269167959,-0.0038972725278469214,-0.004895738194399531,-0.0046311730831892885
2023-04-02,1.0320071343224408,1.0372554536690515,1.0335654802736167,1.0418133764222643,-0.012891029357995616,-0.009337014757044073,-0.01187076501112663,-0.011451958492616305
2023-04-03,1.0281867452858453,1.0395938838653371,1.0300277957761805,1.0369977234759096,-0.0037019017694135113,0.002254440010909457,-0.003422796682895947,-0.004622375806780638
2023-04-04,1.0521002569794051,1.0686985069355488,1.0541321112352366,1.060224881805239,0.023257945896697687,0.027996146881893082,0.02340161649802101,0.022398466075194995
2023-04-05,1.059987736131691,1.0839668315270543,1.062882548807897,1.0681426207713893,0.007496889293545766,0.014286840013734921,0.008301082453893436,0.0074679807105344645
2023-04-06,1.0454940927158016,1.0682166810461358,1.0487158777602033,1.054727272105936,-0.013673406702593004,-0.014530103710581463,-0.013328538570496637,-0.012559510691339237
2023-04-07,1.0402841241920773,1.063935786257776,1.0437283929249457,1.0497404677444617,-0.004983259647303098,-0.004007515389262806,-0.004755801777226459,-0.004728051026420481
2023-04-08,1.030121610513009,1.0580445365375966,1.0349580005668209,1.0417216207982554,-0.009768978919062808,-0.005537223013149176,-0.008402945074193839,-0.007638885222207439
2023-04-09,1.0411319303154047,1.066460441246669,1.0456728382028602,1.052873967646097,0.010688368916862744,0.007954206480393725,0.010352920244271716,0.010705688185002588
2023-04-10,1.0762984788165106,1.1018327529722332,1.0815636712068688,1.0901939609356965,0.03377722599522269,0.033167954813415085,0.034323195260280624,0.03544583153958646
2023-04-11,1.114631498198591,1.097629282831407,1.1124545321470896,1.1203025207401953,0.03561560304742886,-0.0038149802041073377,0.02856129672490854,0.027617617491347078
2023-04-12,1.1342840197065127,1.1094091097653487,1.129149154574508,1.1346762055682538,0.01763140691760739,0.01073206329149212,0.015007015518375404,0.012830181635726141
2023-04-13,1.162194721212006,1.1515466982870963,1.1583251821186058,1.1611981547488803,0.02460644866769357,0.03798201055935095,0.025838949111282098,0.02337402428152999
2023-04-14,1.1854207147039615,1.186600548308288,1.1827814754291208,1.1825100766295793,0.019984597303741018,0.030440667385294717,0.021113495318977597,0.018353389379358553
2023-04-15,1.1703029355614212,1.1808967602976113,1.1698470133093608,1.170655813646048,-0.012753091754698836,-0.004806830755984812,-0.010935631296615716,-0.010024661284340696
2023-04-16,1.1956068053967912,1.1906264388276226,1.1911902601649729,1.1882435675981111,0.02162164091576102,0.008239228743043782,0.018244476938257412,0.015023847100955714
2023-04-17,1.1628612783167247,1.1614156221247427,1.1593173896124545,1.1558674878037696,-0.02738820733727692,-0.024533989629562672,-0.02675716182241469,-0.027247006150250712
2023-04-18,1.1850587642500152,1.1864874806752617,1.1823622704055123,1.1815325348380408,0.019088679232162495,0.021587326769939075,0.019877973883201623,0.022204143039818908
2023-04-19,1.0955873698485836,1.103032344761108,1.094989734224727,1.0992860500114607,-0.07549954238603103,-0.0703379827207762,-0.07389658683105596,-0.06961000429654189
2023-04-20,1.0808209221888379,1.0922148559525728,1.0814173768625852,1.084087693731682,-0.013478110524208109,-0.009807045876680921,-0.012394963110545682,-0.013825661009361763
2023-04-21,1.0355760942063528,1.0471566704213753,1.0361611858144948,1.0421237596081057,-0.04186153973671869,-0.041253957758979706,-0.0418489586133598,-0.038708984860004
2023-04-22,1.0554637040788797,1.0648817897363327,1.0554775965893621,1.0606109608789978,0.019204392592481013,0.016926902932132372,0.018642283690334653,0.0177399287756803
2023-04-23,1.0448378032834396,1.0569344799165206,1.0454363565796139,1.0511962841589617,-0.010067518906027702,-0.007463091111530723,-0.009513456317969418,-0.008876654180750093
2023-04-24,1.038926396073584,1.0508071547216697,1.0393983867460488,1.0456951348250958,-0.005657727152749252,-0.005797261146532632,-0.0057755498893492475,-0.005233227530163124
2023-04-25,1.0616850713526462,1.0736745857320669,1.0619424160445796,1.0676599555050261,0.02190595538343636,0.02176177703743774,0.02168949806542159,0.02100499461882291
2023-04-26,1.0525316903323252,1.0761608549954376,1.0551219385044348,1.061868377995902,-0.008621559506962816,0.0023156636996073295,-0.006422643485274003,-0.005424552526543539
2023-04-27,1.0901267391840515,1.10891773372596,1.091484031777364,1.0986468079311908,0.03571868590470268,0.030438645466863055,0.034462455898196874,0.034635582617783454
2023-04-28,1.101684838661421,1.1018692015290656,1.0991537756483443,1.1059974001274828,0.010602528184952945,-0.006356226420161185,0.00702689516995592,0.006690587132486782
2023-04-29,1.1008117987849617,1.1042439039012348,1.0990785150660238,1.1054521089119451,-0.0007924588283524524,0.0021551581338997757,-6.847138588608444e-05,-0.0004930311910994713
2023-04-30,1.0892669908605004,1.0962620236840142,1.0881538427954527,1.0955247277191862,-0.010487540138290735,-0.007228367020203849,-0.009939846990744641,-0.008980381070085513
2023-05-01,1.0518569636797763,1.0597745155106508,1.0511416763803891,1.0591809921193467,-0.034344221843324925,-0.03328356486412459,-0.034013725779784634,-0.03317472867591479
2023-05-02,1.0708978070334032,1.0818846857552638,1.0707754541750598,1.0791032165594376,0.018102122257208052,0.020863089195873995,0.018678526630472432,0.01880908417760406
2023-05-03,1.0805791927105377,1.0976470370627736,1.0817734749461667,1.0900754382349216,0.00904043841863298,0.014569345065186885,0.010271080391528097,0.010167907487540656
2023-05-04,1.0654780378475186,1.0869365740064267,1.0676268949667405,1.0765265054027302,-0.013975056122577316,-0.009757656782828155,-0.01307721099385461,-0.012429353379551695
2023-05-05,1.1128366029702765,1.1319810506891634,1.1145111574913904,1.1219760736123474,0.04444818517182379,0.04144167908225189,0.043914463700458206,0.04221871731120504
2023-05-06,1.0726666109958432,1.0948717568718627,1.0746807627423494,1.083042296281555,-0.03609693630422963,-0.03278261044626869,-0.035737995516073394,-0.03470107629429231
2023-05-07,1.0597939243267445,1.078219567588812,1.061089165774679,1.0695167477433214,-0.012000640774255,-0.015209260060399589,-0.012647101761631505,-0.012488476751712501
2023-05-08,1.0259258296791562,1.054486902151584,1.0293595349653724,1.0410981325105753,-0.03195724552686369,-0.02201097638239006,-0.02990288830829928,-0.02657145415694467
2023-05-09,1.0258390625921898,1.0535454468611327,1.02912054244269,1.0407239558861248,-8.457442483292673e-05,-0.0008928088993141797,-0.000232175944909781,-0.00035940572052336827
2023-05-10,1.0286678777082592,1.0513409804485527,1.0309431086167533,1.0416441653718942,0.002757562291419452,-0.00209242650058223,0.001770993871852507,0.0008842013106020094
2023-05-11,1.0002491151888393,1.0264016777648695,1.0032361380132127,1.0184154259547311,-0.02762676188813565,-0.023721421639098537,-0.026875363317298825,-0.022300071549740594
2023-05-12,1.0109266259868275,1.024376115645529,1.0117018742704191,1.0246552986771236,0.010674851530333509,-0.001973459478117115,0.00843842833848861,0.006127040658818301
2023-05-13,1.007743312828191,1.0219412828730956,1.008509924105191,1.0216809307763486,-0.0031489062379073465,-0.002376893345369625,-0.0031550303962124436,-0.0029027985358734787
2023-05-14,1.0117553050601493,1.026696470062023,1.01258255671515,1.0256691194513512,0.003981164827280127,0.004653092372937918,0.004038267262042703,0.0039035559486971967
2023-05-15,1.0190642346706178,1.0365675566556658,1.0203984338905636,1.033229068759009,0.007224009178814365,0.009614415634492796,0.007718755496607246,0.007370748679361506
2023-05-16,1.0129934851696043,1.0330495146108647,1.0151659233873636,1.0278336433835689,-0.005957180415595323,-0.003393934164939016,-0.005127909186659252,-0.005221906292203572
2023-05-17,1.0233599381138738,1.0443373447130717,1.025105168360192,1.037908229223881,0.010233484317555953,0.01092670771590161,0.009790759070855592,0.009801766954375301
2023-05-18,1.0005850552282864,1.024254082195241,1.0034322082897957,1.0188696559666823,-0.02225500729251057,-0.01923062755488114,-0.021142182031005877,-0.018343214478061514
2023-05-19,1.003327989487454,1.0269982543868357,1.00635168644992,1.0215554255628736,0.002741330429467454,0.0026791908758743615,0.002909492176955401,0.002636028642587217
2023-05-20,1.0066849175865118,1.0353680416806361,1.010701929085434,1.0257746171940485,0.0033457933340149135,0.008149758052702426,0.004322785656434144,0.004130164184532858
2023-05-21,0.9876792872971901,1.0218952225564022,0.9933286308058208,1.0106669940561903,-0.01887942290313332,-0.013012589322695918,-0.01718933919057017,-0.014728014209577775
2023-05-22,0.9901068013972203,1.0263010603129532,0.9963902022118921,1.0133078453197097,0.0024577958971611917,0.004311437864959647,0.003082133456263739,0.0026129786359407347
2023-05-23,1.0096579014264622,1.041805022631248,1.0151098041213378,1.0313253201783066,0.019746455636555145,0.015106641625769166,0.018787420699129587,0.01778085005639351
2023-05-24,0.9744120854605302,1.0078854909649544,0.9804254888804022,1.0016631901056663,-0.03490867145806134,-0.032558425933313664,-0.034168042806913636,-0.028761176994580192
2023-05-25,0.9778303083349766,1.0128467877285543,0.9841282480972747,1.0048719355646718,0.003507984892070416,0.004922480587402939,0.0037766859989542692,0.0032034175666045043
2023-05-26,0.9866808991731495,1.0227994964095999,0.9933596023921035,1.0132120711162875,0.009051254356436632,0.009826470105479629,0.009380235058465998,0.008299699948261704
2023-05-27,1.0064451818212226,1.027601861920357,1.0093140594466596,1.025715192822685,0.020031078603666014,0.0046953147001101096,0.01606110920570593,0.01234008364371566
2023-05-28,1.0416969088164696,1.072774540052797,1.046958910985358,1.0634300773653709,0.035025978197299155,0.043959319077159276,0.03729746077185981,0.03676935352677927
2023-05-29,1.0306558356684254,1.0601843513279652,1.0357167142679253,1.0526024409774077,-0.010599122503481948,-0.01173609948294652,-0.010737954087283192,-0.01018180378609237
2023-05-30,1.042519603703087,1.0594499463666205,1.0448364137747541,1.0594905936608197,0.011510892020484753,-0.0006927143948358234,0.008805206463501813,0.006543926192129802
2023-05-31,1.0243638578652094,1.0413624598367948,1.0269108730238554,1.042454459705914,-0.017415256052152252,-0.01707252578742087,-0.01715631319369685,-0.016079551868451513
2023-06-01,1.0118067672174902,1.0273112605960484,1.0144541248005106,1.0305348612828218,-0.012258428049080542,-0.013493091774163392,-0.012130310965219984,-0.01143416703925344
2023-06-02,1.0374322222104804,1.0449672962231606,1.038520669393589,1.0527982974278105,0.02532643170934817,0.017186646641903017,0.023723640137804043,0.021603768083376527
2023-06-03,1.0308453676582918,1.0380506277443626,1.0317768856445086,1.046249057992922,-0.00634919025182566,-0.006619028656492006,-0.006493644226665359,-0.006220792198172784
2023-06-04,1.0416673744685567,1.0393029216296241,1.040039235297998,1.0535745750296948,0.010498186391280582,0.0012063899888800826,0.008007884038154304,0.0070016952281186625
2023-06-05,0.9801311678466015,0.9873808338965088,0.9815718079350388,1.0032608298995058,-0.05907471821640777,-0.04995856997274832,-0.05621655931682865,-0.04775527648697359
2023-06-06,1.0164354724099853,1.0392925759326,1.0210854631566768,1.0430554678871375,0.037040251095316515,0.05257519718225791,0.04025549114411118,0.039665296203797565
2023-06-07,0.9649976276147757,1.0061179610809903,0.9742491963318477,1.002377521798166,-0.05060610947908935,-0.031920380862762124,-0.04586909569747001,-0.03899883308350874
2023-06-08,0.974119653506945,1.0126829551225558,0.9827648417333893,1.0097847973521483,0.009452899811491286,0.006525073893434793,0.008740726123874545,0.007389706366015207
2023-06-09,0.945315635600617,1.0110182722541279,0.9608899612980714,0.9895414252488708,-0.029569281147988357,-0.0016438341931275628,-0.02225850936703762,-0.02004721417509898
2023-06-10,0.8894166506346677,0.9815543536056335,0.9111586857606566,0.9528702446335257,-0.05913261439966908,-0.029142815176626598,-0.05175543250574966,-0.037058762452640386
2023-06-11,0.8887602965875397,0.9844075172825842,0.9112894433206866,0.9528216461538029,-0.0007379601524882809,0.002906781133892414,0.00014350690178724476,-5.1002200977928565e-05
2023-06-12,0.8795090858432528,0.9821243941275453,0.9036226743357716,0.9468325410553421,-0.010409117936307015,-0.00231928659112791,-0.008413099746857344,-0.006285651803395439
2023-06-13,0.8756405351554188,0.9821261868334742,0.900677160295881,0.9444542174271393,-0.004398534080094187,1.8253348960572328e-06,-0.0032596725641660866,-0.0025118735627230825
2023-06-14,0.8407907916948789,0.9453898388733424,0.8646253954281142,0.9259680214628112,-0.039799143668416914,-0.03740491644823705,-0.04002739989090367,-0.019573416713292636
2023-06-15,0.8535510821547222,0.9604076962941069,0.8774668488314312,0.9330024615363185,0.015176534502858769,0.015885359460454863,0.014852042828280133,0.0075968499024346055
2023-06-16,0.8807788710838859,0.9884949965809818,0.9048837549671573,0.9533696401400988,0.031899425234667,0.02924518451409175,0.03124551790445268,0.021829715829734267
2023-06-17,0.8911031386216016,0.9951859440736227,0.9142150298344638,0.9601303526744968,0.011721747508555418,0.0067688228223549,0.010312125525609773,0.007091386435805014
2023-06-18,0.883943552162373,0.9890353832243178,0.9075389561042796,0.9552738927943889,-0.008034520527335793,-0.006180313222802044,-0.007302520208394482,-0.005058125562409231
2023-06-19,0.904431745461398,1.0052555304780608,0.926356700991819,0.9689046601500093,0.023178169294753345,0.016399966602675283,0.02073491695421753,0.014268962502206913
2023-06-20,0.9402376144847827,1.0523281553014854,0.9640296940100448,1.0032239338769178,0.03958935453456265,0.046826526585771334,0.04066791223930326,0.035420692188223156
2023-06-21,0.9868364958132841,1.1113188228398132,1.0136931409460168,1.0533090561406713,0.049560749974926134,0.056057292814167214,0.05151651162257097,0.04992417004068238
2023-06-22,0.9704912058308709,1.1038584708561037,0.999682476132056,1.042775355318712,-0.01656332133211448,-0.006713061841826502,-0.013821406348755175,-0.010000579374637511
2023-06-23,0.9919808102409668,1.1240477974858938,1.0207290268339593,1.0634168093732466,0.02214301817572674,0.018289778230475718,0.02105323560670589,0.019794727550140327
2023-06-24,0.9777299186478865,1.116219556177537,1.0082330502904364,1.0528652448232128,-0.014366096043348514,-0.006964331344152607,-0.01224220749583481,-0.009922322514586464
2023-06-25,0.9873932061801423,1.1221104807289803,1.0168742032428149,1.0597773596329636,0.009883391464198324,0.0052775679469518446,0.008570590846916817,0.006565051742126193
2023-06-26,0.9640455210078774,1.1061356115437204,0.995540816702566,1.0434099736668552,-0.023645782679210792,-0.0142364494937093,-0.02097937628097614,-0.015444174021397151
2023-06-27,0.980463870980346,1.1224519946313198,1.0118804155165828,1.0590792509468898,0.017030679168867253,0.014750798109490738,0.016412786437161746,0.01501737349219326
2023-06-28,0.9504480418696588,1.0935311533047587,0.9821305550042806,1.0341245144945075,-0.030613906334636225,-0.02576577124446248,-0.029400569529863276,-0.02356267147153621
2023-06-29,0.9954392107818772,1.1071024899281907,1.0192250980323059,1.0635675780904574,0.04733680004612859,0.012410562408229613,0.03776946235815213,0.028471487894610074
2023-06-30,1.0266695913184625,1.1276457210013129,1.0477727254048854,1.0867808142458046,0.0313734683126003,0.0185558530127185,0.028009148742209104,0.021825821540202028
2023-07-01,1.0225173188371748,1.1289706325835318,1.0449598249515408,1.0852403039165863,-0.004044409726750793,0.001174936026044103,-0.0026846475243546344,-0.0014174986428035809
2023-07-02,1.038890730874513,1.1321023896856608,1.057306463660966,1.095225158713348,0.016012845685546485,0.0027739934164294506,0.011815419516245663,0.009200593417629833
2023-07-03,1.0442765266872311,1.148722799186371,1.0658750153552954,1.1053603781139998,0.005184179291102792,0.014681012647032006,0.008104132518645984,0.009254005279205356
2023-07-04,1.0348979595058596,1.1356916696947168,1.0555462274893455,1.0947202893991956,-0.008980923100055948,-0.011344015719792584,-0.009690430601290486,-0.00962590022718075
2023-07-05,1.0245416154934162,1.1231016683091684,1.0446150526523867,1.0844217661105322,-0.010007116080689129,-0.011085756567125935,-0.010355941362188283,-0.009407447170194906
2023-07-06,1.0194403470751756,1.0915058547280319,1.0312891916406133,1.072562110204346,-0.0049790739010477335,-0.028132638809720736,-0.01275671930816793,-0.01093638681628727
2023-07-07,1.0573001286268275,1.1056956669444815,1.0606656322314318,1.10269107709408,0.03713780964258824,0.013000216311240473,0.02848516287083899,0.02809065004542611
2023-07-08,1.0618589148720359,1.1032923748005763,1.0626612118967826,1.105297162482862,0.004311723910531395,-0.002173556626613653,0.0018814408657255542,0.002363386666417563
2023-07-09,1.0515980276007437,1.1003217403936525,1.055170462519506,1.096884964827409,-0.009663136154513325,-0.002692517844565605,-0.007049047517135071,-0.00761080181962691
2023-07-10,1.0571197572902205,1.1098952158277775,1.062079164726053,1.1031552371097961,0.005250798826691267,0.008700614631771221,0.006547474983379216,0.0057164356185461715
2023-07-11,1.0717392859757353,1.1130199872302842,1.07234909786029,1.115779581826394,0.013829586084920036,0.00281537514347813,0.009669649377677104,0.01144385150151037
2023-07-12,1.0659987651201206,1.1069030553538455,1.066565131341183,1.1098643067754823,-0.005356266146750778,-0.005495796972757525,-0.005393734680849768,-0.0053014727525568075
2023-07-13,1.1631642337667971,1.1643331351594985,1.147885171961596,1.1963888205584121,0.09114970094334728,0.0518835678769488,0.07624479577553285,0.0779595426708619
2023-07-14,1.1460712739062087,1.122590347227231,1.1209576013658487,1.1697833940500317,-0.014695224770825792,-0.0358512410853525,-0.023458418362292538,-0.02223811026248335
2023-07-15,1.1532889094521577,1.1200264191220588,1.1239545393017873,1.1729953239882163,0.006297719618561599,-0.0022839392049867875,0.0026735515529640102,0.002745747592692356
2023-07-16,1.1510415620421612,1.1173032018321374,1.1214175530741992,1.1703789369997524,-0.0019486421759348546,-0.0024313866560898463,-0.002257196478039147,-0.0022305178332408617
2023-07-17,1.1400898622627438,1.112387027704962,1.112935002308104,1.1621550058270713,-0.009514599768219638,-0.004400035835495761,-0.0075641323277324075,-0.007026725202149527
2023-07-18,1.1143579383693996,1.1024441591201535,1.094183558513554,1.1445203649500333,-0.02257008394257086,-0.008938317633317042,-0.01684864233370457,-0.015174086751438085
2023-07-19,1.1252324612028684,1.10228553292396,1.0999518724619428,1.1491717040740248,0.009758554643026914,-0.0001438859237277994,0.0052717973172846985,0.00406400730509907
2023-07-20,1.1096325695204559,1.0995373134991058,1.0902618400203816,1.1406652746025037,-0.01386370569663125,-0.002493201028924104,-0.008809505837625922,-0.0074022267006439045
2023-07-21,1.1137528854970011,1.1027584332452416,1.0937029767550905,1.1442524627876207,0.0037132255214227276,0.0029295229062168715,0.00315624798410318,0.0031448210662564195
2023-07-22,1.0917146909208935,1.0944359061033404,1.0769357392662124,1.1289111699806582,-0.019787328825885346,-0.007547008384609987,-0.015330704812219556,-0.013407262213435085
